자치구코드,자치구명,법정동코드,법정동명,본번,부번,건물명,계약일,물건금액,건물면적,층,건축년도,건물용도,신고구분
11650,서초구,10700,반포동,0018,0001,래미안퍼스티지,20241210,435000,84.93,6,2009,아파트,중개거래
11650,서초구,10100,방배동,0758,0004,삼호2,20241210,215000,131.41,6,1976,아파트,중개거래
11650,서초구,10100,방배동,0770,0001,삼호1동~3동,20241209,162000,80.33,11,1975,아파트,중개거래
11650,서초구,10300,우면동,0773,0000,서초힐스,20241209,145000,84.96,25,2012,아파트,중개거래
11650,서초구,10600,잠원동,0071,0017,중앙하이츠,20241209,150000,59.93,1,1998,아파트,중개거래
11650,서초구,10700,반포동,0001,0000,래미안원베일리,20241209,660000,116.95,33,2023,아파트,중개거래
11650,서초구,10700,반포동,0018,0001,래미안퍼스티지,20241209,427000,84.93,4,2009,아파트,중개거래
11650,서초구,10100,방배동,3278,0000,방배아트자이,20241208,190000,59.993,11,2018,아파트,중개거래
11650,서초구,10800,서초동,1682,0000,서초래미안,20241208,238000,84.95,7,2003,아파트,중개거래
11650,서초구,10600,잠원동,0063,0002,신반포청구,20241208,222500,59.55,8,1998,아파트,중개거래
11650,서초구,10600,잠원동,0073,0000,신반포2,20241207,295000,68.91,2,1978,아파트,중개거래
11650,서초구,10600,잠원동,0060,0003,메이플자이,20241207,411170,84.253,3,0,아파트,중개거래
11650,서초구,10700,반포동,0030,0026,반포리체,20241207,345000,84.972,11,2010,아파트,중개거래
11650,서초구,10100,방배동,1015,0000,임광,20241207,195000,84.78,5,1985,아파트,중개거래
11650,서초구,10800,서초동,1625,0007,티에스프리우스,20241207,130000,108.34,1,2004,아파트,중개거래
11650,서초구,10100,방배동,0758,0004,삼호2,20241207,206500,127.94,2,1976,아파트,중개거래
11650,서초구,10800,서초동,1758,0000,서초자이르네,20241207,114000,50.63,4,2022,아파트,중개거래
11650,서초구,10900,내곡동,0384,0000,서초포레스타2단지,20241207,126000,59.21,7,2015,아파트,중개거래
11650,서초구,10800,서초동,1593,0007,서초이오빌,20241207,40500,43.2,6,2003,아파트,중개거래
11650,서초구,10800,서초동,1641,0013,아남,20241206,172000,84.96,6,1989,아파트,중개거래
11650,서초구,10700,반포동,0018,0001,래미안퍼스티지,20241206,325000,59.89,5,2009,아파트,중개거래
11650,서초구,10100,방배동,0758,0004,삼호2,20241206,203000,128.5,1,1976,아파트,중개거래
11650,서초구,10300,우면동,0773,0000,서초힐스,20241206,122900,59.97,2,2012,아파트,중개거래
11650,서초구,10600,잠원동,0157,0000,동아,20241205,256500,84.91,2,2002,아파트,중개거래
11650,서초구,10700,반포동,0064,0005,현대동궁아파트,20241205,180000,70.38,11,1991,아파트,중개거래
11650,서초구,10800,서초동,1757,0000,서초그랑자이,20241205,270000,59.98,8,2021,아파트,중개거래
11650,서초구,10800,서초동,1757,0000,서초그랑자이,20241204,340000,84.51,18,2021,아파트,중개거래
11650,서초구,10300,우면동,0735,0000,서초네이처힐7단지,20241204,140000,84.77,9,2011,아파트,중개거래
11650,서초구,10600,잠원동,0049,0008,한강,20241204,260000,84.53,13,1989,아파트,중개거래
11650,서초구,10700,반포동,0018,0001,래미안퍼스티지,20241204,438000,84.93,15,2009,아파트,중개거래
11650,서초구,10600,잠원동,0071,0012,킴스빌리지,20241204,97000,30.18,8,1996,아파트,중개거래
11650,서초구,10100,방배동,0770,0001,삼호1동~3동,20241204,170000,80.33,10,1975,아파트,중개거래
11650,서초구,10600,잠원동,0060,0003,메이플자이,20241204,410000,84.845,25,0,아파트,중개거래
11650,서초구,10600,잠원동,0033,0007,잠원동트루빌,20241204,107500,84.7,2,2004,아파트,중개거래
11650,서초구,10800,서초동,1755,0000,래미안 리더스원,20241204,325000,84.94,23,2020,아파트,중개거래
11650,서초구,10800,서초동,1682,0000,서초래미안,20241203,263000,111.32,16,2003,아파트,중개거래
11650,서초구,10100,방배동,0888,0053,방배자이,20241203,228000,164.96,5,2003,아파트,직거래
11650,서초구,10800,서초동,1682,0000,서초래미안,20241203,265000,111.32,5,2003,아파트,중개거래
11650,서초구,10800,서초동,1754,0000,래미안서초에스티지S,20241203,294000,84.8,7,2018,아파트,중개거래
11650,서초구,10800,서초동,1687,0000,유원서초,20241203,201500,84.87,4,1993,아파트,중개거래
11650,서초구,10800,서초동,1641,0013,아남,20241203,160000,71.1,7,1989,아파트,중개거래
11650,서초구,10600,잠원동,0073,0000,신반포2,20241203,421000,107.31,12,1978,아파트,중개거래
11650,서초구,10800,서초동,1593,0007,서초이오빌,20241202,71000,58.48,14,2003,아파트,중개거래
11650,서초구,10600,잠원동,0163,0000,반포르엘,20241202,452000,97.474,4,2022,아파트,중개거래
11650,서초구,10100,방배동,3278,0000,방배아트자이,20241202,253000,84.938,10,2018,아파트,중개거래
11650,서초구,10800,서초동,1312,0003,롯데캐슬클래식,20241202,305000,120.18,23,2006,아파트,중개거래
11650,서초구,10200,양재동,0090,0000,신영체르니,20241130,52300,35.91,3,2002,아파트,중개거래
11650,서초구,10700,반포동,0064,0005,현대동궁아파트,20241130,155000,70.38,1,1991,아파트,중개거래
11650,서초구,10700,반포동,0060,0004,반포미도,20241130,278000,84.96,1,1987,아파트,중개거래
11650,서초구,10300,우면동,0773,0000,서초힐스,20241130,153900,84.95,7,2012,아파트,중개거래
11650,서초구,11100,신원동,0619,0000,서초포레스타6단지,20241130,135000,59.98,5,2015,아파트,중개거래
11650,서초구,11100,신원동,0579,0000,서초포레스타5단지,20241130,165000,84.39,8,2014,아파트,중개거래
11650,서초구,10800,서초동,1582,0003,서초센트럴IPARK,20241130,170000,80.515,9,2020,아파트,중개거래
11650,서초구,10100,방배동,0797,0030,방배3차e-편한세상,20241130,329000,202.463,2,2006,아파트,중개거래
11650,서초구,10800,서초동,1755,0000,래미안 리더스원,20241130,450000,135.83,13,2020,아파트,중개거래
11650,서초구,10100,방배동,1008,0002,래미안방배아트힐(1008-2),20241130,234000,127.31,5,2004,아파트,중개거래
11650,서초구,10700,반포동,0001,0000,래미안원베일리,20241130,578000,101.94,9,2023,아파트,중개거래
11650,서초구,10100,방배동,0424,0028,롯데캐슬아르떼,20241129,240000,84.932,2,2013,아파트,중개거래
11650,서초구,10800,서초동,1685,0003,아크로비스타,20241129,295000,152.33,12,2004,아파트,중개거래
11650,서초구,10800,서초동,1668,0001,서초태동스위트,20241129,102000,82.94,4,2001,아파트,중개거래
11650,서초구,10600,잠원동,0061,0002,신반포19,20241129,320000,107.01,10,1982,아파트,중개거래
11650,서초구,10600,잠원동,0061,0000,한신진일빌라트,20241128,313000,148.93,9,1996,아파트,중개거래
11650,서초구,10300,우면동,0717,0000,서초네이처힐3단지,20241128,210000,114.79,12,2013,아파트,중개거래
11650,서초구,10800,서초동,1685,0000,삼풍아파트,20241128,400000,165.92,3,1988,아파트,중개거래
11650,서초구,10100,방배동,2626,0000,삼성래미안1,20241128,178000,114.94,5,2003,아파트,중개거래
11650,서초구,10800,서초동,1311,0010,서초푸르지오써밋,20241127,275000,74.93,30,2017,아파트,중개거래
11650,서초구,10800,서초동,1311,0010,서초푸르지오써밋,20241127,275000,74.93,30,2017,아파트,중개거래
11650,서초구,10600,잠원동,0053,0000,현대,20241127,210000,84.87,19,1993,아파트,중개거래
11650,서초구,10700,반포동,0020,0043,반포자이,20241127,740000,244.972,26,2009,아파트,중개거래
11650,서초구,10800,서초동,1682,0000,서초래미안,20241126,247000,111.32,27,2003,아파트,중개거래
11650,서초구,10800,서초동,1593,0007,서초이오빌,20241126,71000,58.48,14,2003,아파트,중개거래
11650,서초구,10800,서초동,1445,0014,더샵서초,20241126,63900,33.06,28,2006,아파트,중개거래
11650,서초구,10700,반포동,0020,0043,반포자이,20241126,590000,165.446,9,2009,아파트,중개거래
11650,서초구,10700,반포동,0018,0001,래미안퍼스티지,20241126,410000,84.93,18,2009,아파트,중개거래
11650,서초구,10700,반포동,0010,0000,반포푸르지오,20241125,235000,84.82,5,2000,아파트,중개거래
11650,서초구,10900,내곡동,0411,0000,서초더샵포레,20241125,182000,114.71,15,2014,아파트,중개거래
11650,서초구,10800,서초동,1467,0097,서초금호어울림,20241124,179000,124.35,15,2001,아파트,중개거래
11650,서초구,10800,서초동,1582,0003,서초센트럴IPARK,20241124,176000,80.509,18,2020,아파트,중개거래
11650,서초구,10300,우면동,0067,0000,한라,20241124,106000,59.98,6,1994,아파트,중개거래
11650,서초구,10800,서초동,1467,0097,서초금호어울림,20241124,179000,124.35,15,2001,아파트,중개거래
11650,서초구,10600,잠원동,0053,0000,현대,20241123,229000,84.87,15,1993,아파트,중개거래
11650,서초구,10100,방배동,0757,0003,삼호3,20241123,242000,129.76,2,1976,아파트,중개거래
