기준_년분기_코드,행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,점포_수,프랜차이즈_점포_수,개업_점포_수,폐업_점포_수,총_유동인구_수,주요_상권유형,연도,분기
20224,11290685,길음2동,1066583353.0,177836,2,11,2,0,5135824.0,골목상권,2022,4
20224,11290705,종암동,1010599958.0,164571,0,20,2,1,11075286.0,골목상권,2022,4
20224,11290715,월곡1동,1265406775.0,152563,2,9,0,0,7255634.0,골목상권,2022,4
20224,11290725,월곡2동,1676391618.0,231124,4,17,2,2,6291771.0,골목상권,2022,4
20224,11290760,장위1동,1864468726.0,229783,0,12,2,2,6781090.0,골목상권,2022,4
20224,11290770,장위2동,214860466.0,30286,0,4,0,0,4817747.0,골목상권,2022,4
20224,11290810,석관동,3035376720.0,428751,6,16,0,0,10364886.0,골목상권,2022,4
20224,11305534,삼양동,655614955.0,92829,0,6,0,0,11329873.0,골목상권,2022,4
20224,11305535,미아동,1811017560.0,283901,9,13,2,3,7995179.0,골목상권,2022,4
20224,11305545,송중동,2695386580.0,370043,5,18,1,2,12482185.0,골목상권,2022,4
20224,11305555,송천동,2866772318.0,330795,5,17,0,0,12737853.0,골목상권,2022,4
20224,11305575,삼각산동,320395324.0,40740,2,7,0,1,3153812.0,골목상권,2022,4
20224,11305595,번1동,3464247535.0,532551,7,22,5,0,6754045.0,골목상권,2022,4
20224,11305603,번2동,859572705.0,109833,1,8,0,0,3115626.0,골목상권,2022,4
20224,11305608,번3동,125435912.0,18379,3,5,0,0,3378827.0,골목상권,2022,4
20224,11305615,수유1동,2382977359.0,303761,8,14,2,1,6361648.0,골목상권,2022,4
20224,11305625,수유2동,2282409451.0,305803,4,13,0,1,5721714.0,골목상권,2022,4
20224,11305635,수유3동,6028974705.0,872604,8,26,1,0,10625705.0,골목상권,2022,4
20224,11305645,우이동,1310485910.0,198180,3,16,0,0,4278344.0,골목상권,2022,4
20224,11305660,인수동,1884455955.0,259731,5,19,0,0,8828889.0,골목상권,2022,4
20224,11320511,창1동,1667934577.0,285779,0,10,0,0,4025138.0,골목상권,2022,4
20224,11320512,창2동,2636175301.0,360111,6,15,2,1,9931476.0,골목상권,2022,4
20224,11320513,창3동,413125668.0,45565,3,7,0,0,4094462.0,골목상권,2022,4
20224,11320514,창4동,1252956536.0,208790,6,19,5,2,3626611.0,골목상권,2022,4
20224,11320515,창5동,2972086263.0,394093,8,16,2,0,4361275.0,골목상권,2022,4
20224,11320521,도봉1동,3458748173.0,493912,8,19,0,0,3725144.0,골목상권,2022,4
20224,11320522,도봉2동,163515881.0,23084,3,9,0,1,3362002.0,골목상권,2022,4
20224,11320660,쌍문1동,1913033765.0,290338,4,14,2,1,5305248.0,골목상권,2022,4
20224,11320670,쌍문2동,550858734.0,79206,2,10,0,0,4493516.0,골목상권,2022,4
20224,11320680,쌍문3동,960711400.0,132172,3,9,0,0,5585869.0,골목상권,2022,4
20224,11320681,쌍문4동,306933436.0,55084,2,6,0,0,2633505.0,골목상권,2022,4
20224,11320690,방학1동,3551775498.0,508720,5,28,2,0,6655034.0,골목상권,2022,4
20224,11320700,방학2동,1845926314.0,255013,4,14,1,0,3207918.0,골목상권,2022,4
20224,11320710,방학3동,877239997.0,125332,4,8,3,1,3567732.0,골목상권,2022,4
20224,11350560,월계1동,1994556508.0,310458,11,19,2,1,4753280.0,골목상권,2022,4
20224,11350570,월계2동,269293924.0,59406,3,13,2,1,3915675.0,골목상권,2022,4
20224,11350580,월계3동,212795959.0,33761,2,8,1,0,2682804.0,,2022,4
20224,11350595,공릉1동,3405080839.0,540262,6,27,1,1,11007014.0,골목상권,2022,4
20224,11350600,공릉2동,3442853505.0,728101,12,24,1,0,7961343.0,골목상권,2022,4
20224,11350611,하계1동,2027547593.0,350784,6,10,1,0,3727829.0,골목상권,2022,4
20224,11350612,하계2동,86396035.0,13162,0,3,0,0,2963026.0,,2022,4
20224,11350619,중계본동,1881989167.0,238291,2,11,0,0,4045495.0,골목상권,2022,4
20224,11350621,중계1동,359775837.0,74447,2,9,0,0,3867269.0,,2022,4
20224,11350624,중계4동,945190706.0,143566,5,5,1,0,3030796.0,골목상권,2022,4
20224,11350625,중계2·3동,2057002178.0,240559,1,8,0,0,,전통시장,2022,4
20224,11350630,상계1동,2920652853.0,380703,3,16,0,0,7490688.0,골목상권,2022,4
20224,11350640,상계2동,2940895906.0,478417,5,22,0,0,10733187.0,골목상권,2022,4
20224,11350665,상계3·4동,995960548.0,152310,4,11,0,0,,골목상권,2022,4
20224,11350670,상계5동,519400324.0,72868,5,12,0,1,6399483.0,골목상권,2022,4
20224,11350695,상계6·7동,3804038612.0,580079,6,20,0,0,,발달상권,2022,4
20224,11350700,상계8동,207339343.0,34917,0,4,0,0,996835.0,,2022,4
20224,11350710,상계9동,176069532.0,31273,1,6,0,0,1919568.0,발달상권,2022,4
20224,11350720,상계10동,150352949.0,29524,1,2,0,1,1971859.0,골목상권,2022,4
20224,11380510,녹번동,1381762609.0,207326,7,17,0,0,6890850.0,골목상권,2022,4
20224,11380520,불광1동,4213900783.0,348705,8,19,3,2,5483301.0,골목상권,2022,4
20224,11380530,불광2동,1526730161.0,214326,1,15,0,0,5713003.0,골목상권,2022,4
20224,11380551,갈현1동,1212166415.0,173270,9,13,1,0,7309825.0,골목상권,2022,4
20224,11380552,갈현2동,3060961194.0,457677,6,22,0,1,6250054.0,골목상권,2022,4
20224,11380560,구산동,2357001009.0,332708,3,19,1,0,5281160.0,골목상권,2022,4
20224,11380570,대조동,1616566188.0,228505,7,18,0,2,10515959.0,골목상권,2022,4
20224,11380580,응암1동,3430480967.0,222826,5,22,0,0,5803670.0,골목상권,2022,4
20224,11380590,응암2동,1784820256.0,264732,4,10,4,1,3644206.0,골목상권,2022,4
20224,11380600,응암3동,4731123717.0,653586,11,20,2,0,8431867.0,골목상권,2022,4
20224,11380625,역촌동,3601074551.0,475440,9,29,4,0,12171331.0,골목상권,2022,4
20224,11380631,신사1동,1881072525.0,269899,3,19,0,0,6358275.0,골목상권,2022,4
20224,11380632,신사2동,552644049.0,84690,4,10,0,0,3095377.0,골목상권,2022,4
20224,11380640,증산동,1425600179.0,212063,6,6,0,0,3491002.0,골목상권,2022,4
20224,11380690,진관동,1125403109.0,129965,7,27,0,1,7345861.0,골목상권,2022,4
20224,11410555,북아현동,1095981782.0,160100,0,11,1,0,17582013.0,골목상권,2022,4
20224,11410565,충현동,2871762711.0,455565,5,18,0,0,10168702.0,골목상권,2022,4
20224,11410585,신촌동,8433318503.0,1244922,26,64,4,3,11140918.0,골목상권,2022,4
20224,11410615,연희동,4772776333.0,569343,11,32,2,0,8421444.0,골목상권,2022,4
20224,11410620,홍제1동,1185844364.0,183133,1,18,0,1,6230808.0,골목상권,2022,4
20224,11410640,홍제3동,1382157364.0,214962,3,10,1,0,4130096.0,골목상권,2022,4
20224,11410655,홍제2동,237421263.0,39206,3,6,0,0,2597092.0,,2022,4
20224,11410660,홍은1동,1010243338.0,166196,3,12,1,1,3755371.0,전통시장,2022,4
20224,11410685,홍은2동,1467232257.0,251429,7,20,0,1,4494815.0,골목상권,2022,4
20224,11410700,남가좌2동,1138811208.0,168689,2,22,1,0,6141530.0,골목상권,2022,4
20224,11410710,북가좌1동,1056932349.0,145576,3,7,1,0,3068844.0,골목상권,2022,4
20224,11410720,북가좌2동,2542240241.0,355695,3,20,0,2,11842662.0,골목상권,2022,4
20224,11440555,아현동,1403268148.0,171177,2,16,0,0,6026412.0,골목상권,2022,4
20224,11440565,공덕동,1465893343.0,218606,9,21,1,0,14866522.0,골목상권,2022,4
20224,11440585,도화동,1190781038.0,181582,5,17,0,0,3505609.0,골목상권,2022,4
20224,11440590,용강동,2858846416.0,408278,7,19,2,2,5949238.0,골목상권,2022,4
20224,11440600,대흥동,5660259380.0,887121,4,24,0,1,8040962.0,골목상권,2022,4
20224,11440610,염리동,933819848.0,153285,7,7,0,0,5030875.0,골목상권,2022,4
20224,11440630,신수동,756318197.0,112113,1,4,0,1,5204926.0,골목상권,2022,4
20224,11440655,서강동,3963519467.0,685401,7,17,2,0,6092443.0,골목상권,2022,4
20224,11440660,서교동,21735425736.0,2905511,36,90,7,7,17759583.0,골목상권,2022,4
20224,11440680,합정동,2738722188.0,431971,9,18,3,0,5432399.0,골목상권,2022,4
20224,11440690,망원1동,1806091477.0,257851,9,15,0,2,6849652.0,골목상권,2022,4
20224,11440700,망원2동,2569729291.0,304896,5,12,0,1,5763807.0,골목상권,2022,4
20224,11440710,연남동,1990823609.0,290920,9,13,0,0,6492286.0,골목상권,2022,4
20224,11440720,성산1동,2227892515.0,329752,5,14,1,0,6314498.0,골목상권,2022,4
20224,11440730,성산2동,4354217321.0,571087,3,25,2,2,7200829.0,골목상권,2022,4
20224,11440740,상암동,6052772952.0,891012,12,35,0,0,5493705.0,발달상권,2022,4
20224,11470510,목1동,2784299886.0,547025,9,27,3,3,4734007.0,발달상권,2022,4
20224,11470520,목2동,2173598693.0,315902,10,13,6,2,7037970.0,골목상권,2022,4
20224,11470530,목3동,791260243.0,108092,3,8,0,3,4828046.0,골목상권,2022,4
20224,11470540,목4동,1935326981.0,282042,7,11,2,1,5819088.0,골목상권,2022,4
20224,11470550,목5동,2903506515.0,412850,2,23,5,1,4429171.0,,2022,4
20224,11470560,신월1동,1002288547.0,140491,4,10,3,0,3989383.0,골목상권,2022,4
20224,11470570,신월2동,518975828.0,75369,1,10,2,0,3931456.0,골목상권,2022,4
20224,11470580,신월3동,1462371712.0,188332,1,13,1,1,2726611.0,골목상권,2022,4
20224,11470590,신월4동,1681040845.0,237404,3,7,0,0,3172401.0,골목상권,2022,4
20224,11470600,신월5동,1017812079.0,131464,3,12,0,2,2103697.0,골목상권,2022,4
20224,11470610,신월6동,260592275.0,32275,2,5,0,0,930949.0,골목상권,2022,4
20224,11470611,신월7동,806190472.0,108324,4,8,0,0,2134572.0,골목상권,2022,4
20224,11470620,신정1동,1643117108.0,188657,2,10,3,2,3296428.0,골목상권,2022,4
20224,11470630,신정2동,1042640698.0,167613,4,5,0,1,4361965.0,골목상권,2022,4
20224,11470640,신정3동,1116411104.0,193165,5,18,2,1,7521366.0,골목상권,2022,4
20224,11470650,신정4동,4611060957.0,666015,11,32,1,0,10374763.0,골목상권,2022,4
20224,11470670,신정6동,296693328.0,55148,5,10,3,0,2038645.0,,2022,4
20224,11470680,신정7동,3578373012.0,444191,2,7,3,2,3120980.0,골목상권,2022,4
20224,11500510,염창동,4843848161.0,610584,11,24,5,0,8560751.0,골목상권,2022,4
20224,11500520,등촌1동,6944733756.0,994929,4,25,2,0,5207119.0,골목상권,2022,4
20224,11500530,등촌2동,181935529.0,26669,2,9,1,0,3931313.0,골목상권,2022,4
20224,11500535,등촌3동,3088228897.0,475688,8,20,0,0,6703035.0,골목상권,2022,4
20224,11500540,화곡1동,10679011493.0,1407175,13,42,4,3,16707796.0,골목상권,2022,4
20224,11500550,화곡2동,840635760.0,104348,2,8,2,0,3221207.0,골목상권,2022,4
20224,11500560,화곡3동,659109283.0,98217,4,11,0,1,3938000.0,골목상권,2022,4
20224,11500570,화곡4동,2489462112.0,324200,2,14,0,0,4382204.0,골목상권,2022,4
20224,11500590,화곡본동,1469312572.0,192911,6,16,1,1,8312758.0,골목상권,2022,4
20224,11500591,화곡6동,4389283388.0,519034,9,19,0,0,5219910.0,골목상권,2022,4
20224,11500593,화곡8동,1110043351.0,137998,3,9,0,0,8325054.0,골목상권,2022,4
20224,11500603,가양1동,8252274617.0,1141172,16,60,10,4,3614920.0,골목상권,2022,4
20224,11500604,가양2동,2670535034.0,320105,3,6,0,0,2013091.0,,2022,4
20224,11500605,가양3동,356864640.0,59143,3,4,2,1,1688823.0,골목상권,2022,4
20224,11500611,발산1동,2221718570.0,327812,8,33,3,2,5628144.0,골목상권,2022,4
20224,11500615,우장산동,3514385854.0,469518,13,15,3,0,6304418.0,골목상권,2022,4
20224,11500620,공항동,1876940895.0,276425,13,28,8,1,5511386.0,골목상권,2022,4
20224,11500630,방화1동,5922572625.0,865514,9,26,0,1,7416241.0,골목상권,2022,4
20224,11500640,방화2동,2690031894.0,274830,9,20,0,0,4698965.0,골목상권,2022,4
20224,11500641,방화3동,1596040967.0,239020,5,10,0,0,3055878.0,골목상권,2022,4
20224,11530510,신도림동,1371558141.0,243804,13,22,1,0,6267024.0,골목상권,2022,4
20224,11530520,구로1동,614147664.0,72593,2,9,0,0,2098578.0,,2022,4
20224,11530530,구로2동,1661601352.0,215282,8,25,3,0,9020020.0,골목상권,2022,4
20224,11530540,구로3동,9241404857.0,1405379,16,57,7,3,7182617.0,골목상권,2022,4
20224,11530550,구로4동,2126269882.0,337217,7,11,2,0,6993773.0,골목상권,2022,4
20224,11530560,구로5동,3436385402.0,448774,8,23,0,0,6853346.0,골목상권,2022,4
20224,11530595,가리봉동,1664822827.0,233399,5,11,0,0,3204216.0,골목상권,2022,4
20224,11530720,고척1동,1305013260.0,216419,6,15,5,1,4313840.0,골목상권,2022,4
20224,11530730,고척2동,1095846590.0,159553,6,20,3,0,5385330.0,골목상권,2022,4
20224,11530740,개봉1동,1387982864.0,153248,7,16,0,0,7890356.0,골목상권,2022,4
20224,11530750,개봉2동,527615533.0,87097,4,10,0,0,3722091.0,골목상권,2022,4
20224,11530760,개봉3동,1035157755.0,155552,0,7,0,0,3564874.0,골목상권,2022,4
20224,11530770,오류1동,6811151834.0,794088,6,16,0,0,3773362.0,골목상권,2022,4
20224,11530780,오류2동,771057354.0,116130,5,18,2,3,5248842.0,골목상권,2022,4
20224,11530790,수궁동,756495155.0,113796,7,8,0,0,2029237.0,골목상권,2022,4
20224,11545510,가산동,24668868040.0,3751982,22,100,3,3,4962529.0,골목상권,2022,4
20224,11545610,독산1동,4764712276.0,672626,8,42,5,1,4924092.0,골목상권,2022,4
20224,11545620,독산2동,1117192341.0,148218,4,11,1,0,3763983.0,골목상권,2022,4
20224,11545630,독산3동,1379242610.0,179647,4,17,0,0,5719662.0,골목상권,2022,4
20224,11545640,독산4동,1171195127.0,144971,1,9,0,0,3660616.0,골목상권,2022,4
20224,11545670,시흥1동,2506391197.0,333677,5,31,2,2,5663844.0,골목상권,2022,4
20224,11545690,시흥3동,710756833.0,92768,1,7,0,0,1291608.0,골목상권,2022,4
20224,11545700,시흥4동,2558428480.0,326766,0,7,0,0,2415909.0,골목상권,2022,4
20224,11545710,시흥5동,2549917756.0,353478,2,12,1,0,3565055.0,골목상권,2022,4
20224,11560515,영등포본동,1704325551.0,272734,10,18,0,0,6988777.0,골목상권,2022,4
20224,11560535,영등포동,9861928437.0,1109979,14,54,2,1,10806192.0,골목상권,2022,4
20224,11560540,여의동,16368594589.0,2140681,40,56,8,6,6088534.0,발달상권,2022,4
20224,11560550,당산1동,2907844722.0,491010,9,26,6,2,6792224.0,골목상권,2022,4
20224,11560560,당산2동,3863836471.0,570114,12,22,0,1,8357374.0,골목상권,2022,4
20224,11560585,도림동,1237492033.0,161870,4,8,1,1,5295076.0,골목상권,2022,4
20224,11560605,문래동,6057955753.0,903518,8,25,0,0,9692599.0,골목상권,2022,4
20224,11560610,양평1동,1164214944.0,178388,8,15,2,0,5587117.0,골목상권,2022,4
20224,11560620,양평2동,1371510263.0,218861,10,23,0,1,5257169.0,골목상권,2022,4
20224,11560630,신길1동,1556689833.0,243875,7,12,0,2,5501864.0,골목상권,2022,4
20224,11560650,신길3동,807565219.0,105162,2,8,2,0,6097456.0,골목상권,2022,4
20224,11560660,신길4동,236058052.0,35638,1,4,0,0,2853796.0,골목상권,2022,4
20224,11560670,신길5동,12769056.0,2451,0,11,1,0,3302662.0,골목상권,2022,4
20224,11560680,신길6동,1416705166.0,229177,6,10,2,2,5463641.0,골목상권,2022,4
20224,11560690,신길7동,642738206.0,35263,7,10,0,2,3772695.0,골목상권,2022,4
20224,11560700,대림1동,1774950165.0,254588,2,9,2,1,4791434.0,골목상권,2022,4
20224,11560710,대림2동,1554630454.0,211782,8,14,0,0,5471352.0,골목상권,2022,4
20224,11560720,대림3동,3052547777.0,408777,8,13,6,0,7201095.0,골목상권,2022,4
20224,11590510,노량진1동,8039310321.0,1340621,6,27,2,0,6380661.0,전통시장,2022,4
20224,11590520,노량진2동,3699345443.0,579380,1,12,1,1,3517254.0,골목상권,2022,4
20224,11590530,상도1동,4242991288.0,622500,10,29,0,1,8238724.0,골목상권,2022,4
20224,11590540,상도2동,830518171.0,135516,5,16,2,4,5328367.0,골목상권,2022,4
20224,11590550,상도3동,617303986.0,90846,3,9,2,1,4978063.0,골목상권,2022,4
20224,11590560,상도4동,1028792050.0,113486,0,8,0,0,6364535.0,골목상권,2022,4
20224,11590605,흑석동,4215051115.0,564595,7,15,0,0,7384971.0,골목상권,2022,4
20224,11590620,사당1동,1333868546.0,216990,5,23,4,2,7171824.0,골목상권,2022,4
20224,11590630,사당2동,1113394218.0,167438,5,12,1,2,7752732.0,골목상권,2022,4
20224,11590640,사당3동,673349077.0,100676,2,13,2,0,5917333.0,골목상권,2022,4
20224,11590650,사당4동,645478826.0,96481,0,9,2,0,3833656.0,전통시장,2022,4
20224,11590651,사당5동,120626522.0,17705,3,7,2,0,3300707.0,골목상권,2022,4
20224,11590660,대방동,2853590604.0,351138,6,23,0,1,7015158.0,골목상권,2022,4
20224,11590670,신대방1동,1589490260.0,245172,3,11,0,0,3713959.0,골목상권,2022,4
20224,11590680,신대방2동,4521952126.0,633013,6,19,0,0,5158247.0,골목상권,2022,4
20224,11620525,보라매동,926411281.0,142394,3,12,1,0,3584843.0,골목상권,2022,4
20224,11620545,청림동,145562356.0,19737,1,3,2,1,3161672.0,골목상권,2022,4
20224,11620565,성현동,1399736931.0,193883,3,6,0,0,4565972.0,골목상권,2022,4
20224,11620575,행운동,2157865175.0,328392,6,16,2,0,7308368.0,골목상권,2022,4
20224,11620585,낙성대동,2157565865.0,368012,3,28,1,1,6173807.0,골목상권,2022,4
20224,11620595,청룡동,7556428717.0,839231,8,35,0,1,10692325.0,골목상권,2022,4
20224,11620605,은천동,2688894514.0,321603,4,10,0,0,8859973.0,골목상권,2022,4
20224,11620615,중앙동,2329030292.0,360004,4,11,0,0,5512121.0,골목상권,2022,4
20224,11620625,인헌동,2868627848.0,402575,7,17,1,0,6429588.0,골목상권,2022,4
20224,11620630,남현동,2863586559.0,386614,4,13,1,0,4579127.0,골목상권,2022,4
20224,11620645,서원동,5853694546.0,658610,5,17,0,0,5656594.0,골목상권,2022,4
20224,11620655,신원동,934216339.0,131700,1,6,0,0,6505867.0,골목상권,2022,4
20224,11620665,서림동,1725031942.0,261048,5,17,0,0,5129294.0,골목상권,2022,4
20224,11620685,신사동,3367081130.0,500991,6,27,0,0,7711213.0,골목상권,2022,4
20224,11620695,신림동,9025586625.0,1052176,6,22,3,2,10112816.0,골목상권,2022,4
20224,11620725,조원동,1377718298.0,205706,3,18,1,0,6851732.0,골목상권,2022,4
20224,11620735,대학동,3003922706.0,484990,9,23,0,1,6347647.0,골목상권,2022,4
20224,11620745,삼성동,137064524.0,20404,0,5,0,0,7270203.0,골목상권,2022,4
20224,11620765,미성동,1621850947.0,228128,3,15,0,1,5519127.0,골목상권,2022,4
20224,11620775,난곡동,1562657932.0,204296,9,11,3,1,6095495.0,골목상권,2022,4
20224,11650510,서초1동,3195445389.0,594768,5,30,2,1,7718891.0,골목상권,2022,4
20224,11650520,서초2동,8043252068.0,1209354,9,34,2,1,6784170.0,골목상권,2022,4
20224,11650530,서초3동,10368933476.0,1664636,19,52,3,3,11973862.0,발달상권,2022,4
20224,11650531,서초4동,4812102640.0,856357,14,28,1,1,6718047.0,,2022,4
20224,11650540,잠원동,5709618000.0,861025,5,15,2,0,6634475.0,발달상권,2022,4
20224,11650560,반포1동,2823530667.0,474929,4,16,1,0,6813380.0,발달상권,2022,4
20224,11650570,반포2동,1714757208.0,239427,5,3,1,0,1472673.0,,2022,4
20224,11650580,반포3동,579735999.0,102744,2,5,0,0,3041207.0,,2022,4
20224,11650581,반포4동,2008570919.0,341760,10,37,2,1,5754448.0,골목상권,2022,4
20224,11650590,방배본동,1057456914.0,172043,6,12,1,1,4332488.0,골목상권,2022,4
20224,11650600,방배1동,1963847877.0,269487,5,13,0,0,4779663.0,골목상권,2022,4
20224,11650610,방배2동,1522835685.0,243768,4,20,0,0,5138109.0,골목상권,2022,4
20224,11650620,방배3동,1363977746.0,234276,4,13,0,0,2994192.0,골목상권,2022,4
20224,11650621,방배4동,2431636342.0,339878,6,12,1,0,6622886.0,골목상권,2022,4
20224,11650651,양재1동,4214901305.0,660448,18,38,4,4,8530692.0,골목상권,2022,4
20224,11650652,양재2동,5687014861.0,814925,13,27,1,2,5982837.0,골목상권,2022,4
20224,11650660,내곡동,215411740.0,28153,5,8,3,2,2072769.0,골목상권,2022,4
20224,11680510,신사동,6627145912.0,777231,9,29,3,3,7275868.0,골목상권,2022,4
20224,11680521,논현1동,10181666575.0,1501326,22,38,2,2,10271464.0,골목상권,2022,4
20224,11680531,논현2동,11637355593.0,1555094,17,45,2,2,11254270.0,골목상권,2022,4
20224,11680545,압구정동,4376848517.0,717927,8,33,0,2,8118889.0,발달상권,2022,4
