기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수
20201,11545510,가산동,4105258
20201,11530800,항동,800396
20201,11530790,수궁동,2477666
20201,11530780,오류2동,5843687
20201,11530770,오류1동,4165949
20201,11530760,개봉3동,3328429
20201,11530750,개봉2동,4367177
20201,11530740,개봉1동,7659787
20201,11530730,고척2동,6371811
20201,11530720,고척1동,4781469
20201,11530595,가리봉동,2830200
20201,11530560,구로5동,6717450
20201,11530550,구로4동,6207027
20201,11530540,구로3동,7991423
20201,11530530,구로2동,9524532
20201,11530520,구로1동,2383850
20201,11530510,신도림동,7036846
20201,11500641,방화3동,3422942
20201,11500640,방화2동,6740276
20201,11500630,방화1동,8328205
20201,11500620,공항동,6188010
20201,11500615,우장산동,7457985
20201,11500611,발산1동,5774220
20201,11500605,가양3동,1733390
20201,11500604,가양2동,1981785
20201,11500603,가양1동,3159244
20201,11500593,화곡8동,7684649
20201,11500591,화곡6동,5360162
20201,11500590,화곡본동,9364350
20201,11500570,화곡4동,5063651
20201,11500560,화곡3동,4148281
20201,11500550,화곡2동,3714120
20201,11500540,화곡1동,17668826
20201,11500535,등촌3동,5502006
20201,11500530,등촌2동,4109846
20201,11500520,등촌1동,5045151
20201,11500510,염창동,8621636
20201,11470680,신정7동,3894808
20201,11470670,신정6동,1859766
20201,11470650,신정4동,11736309
20201,11470640,신정3동,7109124
20201,11470630,신정2동,4775687
20201,11470620,신정1동,3658312
20201,11470611,신월7동,2580846
20201,11470610,신월6동,1240212
20201,11470600,신월5동,3136292
20201,11470590,신월4동,4168638
20201,11470580,신월3동,2964457
20201,11470570,신월2동,4383502
20201,11470560,신월1동,4438907
20201,11470550,목5동,5283515
20201,11470540,목4동,6037355
20201,11470530,목3동,5321324
20201,11470520,목2동,7918501
20201,11470510,목1동,5817182
20201,11440740,상암동,5732417
20201,11440730,성산2동,8296902
20201,11440720,성산1동,6489152
20201,11440710,연남동,6811404
20201,11440700,망원2동,6840919
20201,11440690,망원1동,6466857
20201,11440680,합정동,5827273
20201,11440660,서교동,17358659
20201,11440655,서강동,6763420
20201,11440630,신수동,5801955
20201,11440610,염리동,3766875
20201,11440600,대흥동,7518719
20201,11440590,용강동,7347050
20201,11440585,도화동,5301231
20201,11440565,공덕동,14840310
20201,11440555,아현동,6492215
20201,11410720,북가좌2동,13364721
20201,11410710,북가좌1동,3356952
20201,11410700,남가좌2동,6412707
20201,11410690,남가좌1동,2499766
20201,11410685,홍은2동,4867202
20201,11410660,홍은1동,4101325
20201,11410655,홍제2동,2805832
20201,11410640,홍제3동,4535745
20201,11410620,홍제1동,6070882
20201,11410615,연희동,9504439
20201,11410585,신촌동,9913370
20201,11410565,충현동,8905082
20201,11410555,북아현동,15414492
20201,11410520,천연동,4639267
20201,11380690,진관동,6820586
20201,11380650,수색동,1627960
20201,11380640,증산동,3323023
20201,11380632,신사2동,4235935
20201,11380631,신사1동,6634376
20201,11380625,역촌동,12712452
20201,11380600,응암3동,8101692
20201,11380590,응암2동,4199008
20201,11380580,응암1동,6266322
20201,11380570,대조동,9611408
20201,11380560,구산동,5594265
20201,11380552,갈현2동,6794244
20201,11380551,갈현1동,9022836
20201,11380530,불광2동,6483394
20201,11380520,불광1동,7400360
20201,11380510,녹번동,7230508
20201,11350720,상계10동,2621253
20201,11350710,상계9동,1777871
20201,11350700,상계8동,1112270
20201,11350695,상계6?7동,6325553
20201,11350670,상계5동,8123365
20201,11350665,상계3?4동,10180095
20201,11350640,상계2동,12026948
20201,11350630,상계1동,8038150
20201,11350625,중계2?3동,5448616
20201,11350624,중계4동,3818057
20201,11350621,중계1동,4197165
20201,11350619,중계본동,5824178
20201,11350612,하계2동,2776710
20201,11350611,하계1동,4274577
20201,11350600,공릉2동,8111771
20201,11350595,공릉1동,11599897
20201,11350580,월계3동,3012012
20201,11350570,월계2동,3994193
20201,11350560,월계1동,6148635
20201,11320710,방학3동,4131680
20201,11320700,방학2동,3579262
20201,11320690,방학1동,7467452
20201,11320681,쌍문4동,2998818
20201,11320680,쌍문3동,5387938
20201,11320670,쌍문2동,5314921
20201,11320660,쌍문1동,5498028
20201,11320522,도봉2동,3337433
20201,11320521,도봉1동,3648124
20201,11320515,창5동,5307168
20201,11320514,창4동,3570538
20201,11320513,창3동,5292311
20201,11320512,창2동,9348813
20201,11320511,창1동,4977741
20201,11305660,인수동,9581326
20201,11305645,우이동,4325021
20201,11305635,수유3동,11477637
20201,11305625,수유2동,7127664
20201,11305615,수유1동,7230831
20201,11305608,번3동,4006974
20201,11305603,번2동,3563696
20201,11305595,번1동,8399030
20201,11305575,삼각산동,3582276
20201,11305555,송천동,13736946
20201,11305545,송중동,12895390
20201,11305535,미아동,8515342
20201,11305534,삼양동,12189170
20201,11290810,석관동,11196593
20201,11290780,장위3동,3728914
20201,11290770,장위2동,6094547
20201,11290760,장위1동,6915046
20201,11290725,월곡2동,7091382
20201,11290715,월곡1동,7491570
20201,11290705,종암동,11528475
20201,11290685,길음2동,5019695
20201,11290660,길음1동,7269216
20201,11290650,정릉4동,3802415
20201,11290640,정릉3동,2865894
20201,11290630,정릉2동,6095602
20201,11290620,정릉1동,5561288
20201,11290610,보문동,6563577
20201,11290600,안암동,5610971
20201,11290590,돈암2동,3083493
20201,11290580,돈암1동,3411635
20201,11290575,동선동,8815879
20201,11290555,삼선동,10329237
20201,11290525,성북동,4443145
20201,11260690,신내2동,1991263
20201,11260680,신내1동,5581268
20201,11260660,망우3동,5049120
20201,11260655,망우본동,9805368
20201,11260630,묵2동,6062386
20201,11260620,묵1동,7766456
20201,11260610,중화2동,9411736
20201,11260600,중화1동,5958720
20201,11260590,상봉2동,7656373
20201,11260580,상봉1동,5983454
20201,11260575,면목3?8동,6999538
20201,11260570,면목7동,8016605
20201,11260565,면목본동,10926104
20201,11260550,면목5동,2418625
20201,11260540,면목4동,6022143
20201,11260520,면목2동,6953351
20201,11230750,이문2동,4975391
20201,11230740,이문1동,8943071
20201,11230730,휘경2동,5213967
20201,11230720,휘경1동,5800073
20201,11230710,회기동,5175095
20201,11230705,청량리동,7293369
20201,11230660,장안2동,7543272
20201,11230650,장안1동,9832980
20201,11230610,답십리2동,8088878
20201,11230600,답십리1동,7189265
20201,11230570,전농2동,2759961
20201,11230560,전농1동,11719440
20201,11230545,제기동,11639217
20201,11230536,용신동,14384853
20201,11215870,구의3동,6891769
20201,11215860,구의2동,7304476
20201,11215850,구의1동,6818044
20201,11215847,자양4동,8044789
20201,11215840,자양3동,7701288
20201,11215830,자양2동,5318703
20201,11215820,자양1동,9201605
20201,11215810,광장동,6723060
20201,11215780,능동,2600331
20201,11215770,중곡4동,7728066
20201,11215760,중곡3동,5424691
20201,11215750,중곡2동,5437606
20201,11215740,중곡1동,4552413
20201,11215730,군자동,5377666
20201,11215710,화양동,9347518
20201,11200790,용답동,3149214
20201,11200720,송정동,3396646
20201,11200690,성수2가3동,5692383
20201,11200670,성수2가1동,5509678
20201,11200660,성수1가2동,6312444
20201,11200650,성수1가1동,2986535
20201,11200645,옥수동,3298833
20201,11200620,금호4가동,3242120
20201,11200615,금호2?3가동,7030499
20201,11200590,금호1가동,4082172
20201,11200580,응봉동,3465866
20201,11200570,행당2동,4443791
20201,11200560,행당1동,5730530
20201,11200550,사근동,4373484
20201,11200540,마장동,6324687
20201,11200535,왕십리도선동,5704385
20201,11200520,왕십리2동,5354686
20201,11170700,보광동,4872737
20201,11170690,서빙고동,2086802
20201,11170685,한남동,7252958
20201,11170660,이태원2동,3396366
20201,11170650,이태원1동,2497588
20201,11170640,이촌2동,1905419
20201,11170630,이촌1동,5421279
20201,11170625,한강로동,4958607
20201,11170590,용문동,3276869
20201,11170580,효창동,4112049
20201,11170570,원효로2동,3724609
20201,11170560,원효로1동,5302852
20201,11170555,청파동,8412857
20201,11170530,남영동,2239022
20201,11170520,용산2가동,4934733
20201,11170510,후암동,4934169
20201,11140680,중림동,2160290
20201,11140670,황학동,6199908
20201,11140665,동화동,3091253
20201,11140650,신당5동,4964450
20201,11140645,청구동,3733581
20201,11140635,약수동,2820085
20201,11140625,다산동,4632750
20201,11140615,신당동,6030407
20201,11140605,을지로동,4973973
20201,11140590,광희동,5945600
20201,11140580,장충동,2173660
20201,11140570,필동,2170595
20201,11140550,명동,5055905
20201,11140540,회현동,4446571
20201,11140520,소공동,2536048
20201,11110710,숭인2동,5878009
20201,11110700,숭인1동,2462665
20201,11110690,창신3동,856530
20201,11110680,창신2동,5870010
20201,11110670,창신1동,3624150
20201,11110650,혜화동,8331297
20201,11110640,이화동,3861053
20201,11110630,종로5?6가동,6533193
20201,11110615,종로1?2?3?4가동,13522182
20201,11110600,가회동,1341490
20201,11110580,교남동,3330946
20201,11110570,무악동,1961315
20201,11110560,평창동,1039818
20201,11110550,부암동,1289447
20201,11110540,삼청동,896467
20201,11110530,사직동,3962616
20201,11110515,청운효자동,3612274
20194,11740700,둔촌2동,8318019
20194,11740690,둔촌1동,11470
20194,11740685,길동,15484736
20194,11740660,성내3동,7053988
20194,11740650,성내2동,9214304
20194,11740640,성내1동,6299528
20194,11740620,천호3동,8862021
20194,11740610,천호2동,12197791
20194,11740600,천호1동,16133419
20194,11740590,암사3동,1320589
20194,11740580,암사2동,2741636
20194,11740570,암사1동,9543515
20194,11740560,고덕2동,1462392
20194,11740550,고덕1동,2528770
20194,11740540,명일2동,2311060
20194,11740530,명일1동,5290252
20194,11740520,상일동,1626985
20194,11740515,강일동,3901832
20194,11710720,잠실7동,1005758
20194,11710710,잠실6동,2713899
20194,11710690,잠실4동,2303588
20194,11710680,잠실3동,3753602
20194,11710670,잠실2동,2562922
20194,11710650,잠실본동,8302915
20194,11710647,위례동,2934063
20194,11710646,장지동,8240388
20194,11710642,문정2동,3612747
20194,11710641,문정1동,4880928
20194,11710632,가락2동,7121340
20194,11710631,가락1동,879304
20194,11710620,가락본동,7745210
20194,11710610,삼전동,7163548
20194,11710600,석촌동,8012446
20194,11710590,송파2동,3785791
20194,11710580,송파1동,6495630
20194,11710570,오금동,9445832
20194,11710566,오륜동,775761
20194,11710562,방이2동,6487494
20194,11710561,방이1동,3397630
20194,11710550,마천2동,5724427
20194,11710540,마천1동,3877463
20194,11710532,거여2동,3214750
20194,11710531,거여1동,3419417
20194,11710520,풍납2동,7207452
20194,11710510,풍납1동,5680807
20194,11680750,수서동,2719947
20194,11680740,일원2동,869021
20194,11680730,일원1동,3734011
20194,11680720,일원본동,3338662
20194,11680700,세곡동,3407255
20194,11680690,개포4동,3729135
20194,11680670,개포2동,1727530
20194,11680660,개포1동,721779
20194,11680656,도곡2동,4075697
20194,11680655,도곡1동,5457657
20194,11680650,역삼2동,12027465
20194,11680640,역삼1동,22999664
20194,11680630,대치4동,9035132
20194,11680610,대치2동,6356286
20194,11680600,대치1동,4740716
20194,11680590,삼성2동,9835117
20194,11680580,삼성1동,5666158
20194,11680565,청담동,9816414
20194,11680545,압구정동,8901519
20194,11680531,논현2동,11816706
20194,11680521,논현1동,11092725
20194,11680510,신사동,7748611
20194,11650660,내곡동,2661863
20194,11650652,양재2동,6060676
20194,11650651,양재1동,7833404
20194,11650621,방배4동,6859984
20194,11650620,방배3동,4070632
20194,11650610,방배2동,5829698
20194,11650600,방배1동,4753254
20194,11650590,방배본동,5673823
20194,11650581,반포4동,5243500
20194,11650580,반포3동,2995466
20194,11650570,반포2동,1540904
20194,11650560,반포1동,7764387
20194,11650550,반포본동,882018
20194,11650540,잠원동,7519659
20194,11650531,서초4동,7515637
20194,11650530,서초3동,12584671
20194,11650520,서초2동,6764107
20194,11650510,서초1동,7929700
20194,11620775,난곡동,6265344
20194,11620765,미성동,5983561
20194,11620745,삼성동,8020330
20194,11620735,대학동,6665882
20194,11620725,조원동,7127294
20194,11620715,난향동,1329962
20194,11620695,신림동,10024586
20194,11620685,신사동,8483604
20194,11620665,서림동,5707445
20194,11620655,신원동,6517868
20194,11620645,서원동,6397224
20194,11620630,남현동,5405664
20194,11620625,인헌동,5846783
20194,11620615,중앙동,6328603
20194,11620605,은천동,7482145
20194,11620595,청룡동,11064480
20194,11620585,낙성대동,6977418
20194,11620575,행운동,7870395
20194,11620565,성현동,6058128
20194,11620545,청림동,2668947
20194,11620525,보라매동,4458952
20194,11590680,신대방2동,5616971
20194,11590670,신대방1동,3374137
20194,11590660,대방동,7082634
20194,11590651,사당5동,3168627
20194,11590650,사당4동,3936354
20194,11590640,사당3동,5623378
20194,11590630,사당2동,8524196
20194,11590620,사당1동,7696531
20194,11590605,흑석동,8534436
20194,11590560,상도4동,6968826
20194,11590550,상도3동,4789058
20194,11590540,상도2동,5822088
20194,11590530,상도1동,9881976
20194,11590520,노량진2동,4076903
20194,11590510,노량진1동,8395288
20194,11560720,대림3동,8213996
20194,11560710,대림2동,4262234
20194,11560700,대림1동,3897055
20194,11560690,신길7동,3212987
20194,11560680,신길6동,4950020
20194,11560670,신길5동,2598716
20194,11560660,신길4동,2461489
20194,11560650,신길3동,7123792
20194,11560630,신길1동,5664608
20194,11560620,양평2동,5401905
20194,11560610,양평1동,5395378
20194,11560605,문래동,10781591
20194,11560585,도림동,5487569
20194,11560560,당산2동,8956844
20194,11560550,당산1동,7074546
20194,11560540,여의동,6025915
20194,11560535,영등포동,10664501
20194,11560515,영등포본동,8359268
20194,11545710,시흥5동,4030369
20194,11545700,시흥4동,2990567
20194,11545690,시흥3동,1396613
20194,11545680,시흥2동,1618711
20194,11545670,시흥1동,6372459
20194,11545640,독산4동,4866095
20194,11545630,독산3동,5674232
20194,11545620,독산2동,3214780
20194,11545610,독산1동,5456490
20194,11545510,가산동,3974671
20194,11530800,항동,741033
20194,11530790,수궁동,2578611
20194,11530780,오류2동,5678516
20194,11530770,오류1동,4127506
20194,11530760,개봉3동,3194124
20194,11530750,개봉2동,4127364
20194,11530740,개봉1동,7406811
20194,11530730,고척2동,6076774
20194,11530720,고척1동,4750774
20194,11530595,가리봉동,2929010
20194,11530560,구로5동,6852895
20194,11530550,구로4동,6091822
20194,11530540,구로3동,7777471
20194,11530530,구로2동,9132333
20194,11530520,구로1동,2345638
20194,11530510,신도림동,7160699
20194,11500641,방화3동,3210185
20194,11500640,방화2동,7212599
20194,11500630,방화1동,7880517
20194,11500620,공항동,6347676
20194,11500615,우장산동,7331617
20194,11500611,발산1동,5795993
20194,11500605,가양3동,1629499
20194,11500604,가양2동,1677604
20194,11500603,가양1동,3100338
20194,11500593,화곡8동,7454728
20194,11500591,화곡6동,5489861
