기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20242,11215760,중곡3동,CS300002,편의점,1224155116,161500,879425814,344729302,169247911,178415980,172382882,175849168,183529873,167363931,177365371,100055663,171553972,156352023,174148600,380655540,241389318,701558399,522596717,10905136,205269422,420404151,250991810,220988131,115596466,117012,44488,23144,23366,22587,23627,24288,21812,22676,13371,29279,21933,22568,44964,29385,98269,63231,1837,27246,57654,33500,26851,14412
20242,11215770,중곡4동,CS300002,편의점,1752234170,253055,1216024697,536209473,236689622,243753149,245362648,237402385,252816893,272165647,264043826,222079164,261145996,199562991,225085656,494842599,349517764,1171005036,581229134,14835830,230149224,559911314,346679012,394075266,206583524,177640,75415,33965,35280,36014,35880,36501,37862,37553,28897,42040,30602,34630,69182,47704,162533,90522,4780,37252,79694,49447,53684,28198
20242,11215780,능동,CS300002,편의점,1341117582,234682,1001326548,339791034,182149098,215329448,179494545,207702105,216651352,181442966,158348068,155683336,174288970,196067529,184035685,354127666,276914396,855220422,477106853,48288571,275370910,391890417,322776169,204678213,89322993,181366,53316,33229,39795,32851,36750,38741,28558,24758,20929,37144,43530,36609,56295,40175,139790,94248,14440,47843,59490,61611,36028,14627
20242,11215810,광장동,CS300002,편의점,3024691072,450859,2127657056,897034016,415321478,410141346,410272429,434769804,457151999,448227144,448806872,138825431,517957909,514727225,504259571,863096749,485824187,1749799576,1194467123,35289863,509264996,673994486,664883983,648375323,412458051,319411,131448,60835,63473,63596,66776,64731,68452,62996,21143,96108,81337,74713,109882,67676,275327,168188,7585,82539,104114,93807,92175,63291
20242,11215820,자양1동,CS300002,편의점,2789573826,417913,1979321886,810251940,377147197,386932567,388521034,406047421,420673667,439833643,370418297,412762398,421602013,370182612,353845905,679797102,551383796,1786489794,1003084032,48018261,554240241,691367176,546938509,611434402,337575237,302345,115568,59033,58806,59430,62163,62913,60429,55139,57543,72148,56377,52924,99113,79808,261495,156418,10230,101981,106091,70585,84381,44645
20242,11215830,자양2동,CS300002,편의점,1114955898,166021,771067001,343888897,144021118,155515801,161198509,141321198,169010375,178795714,165093183,155096395,136266068,114351657,145888520,323604027,239749231,747461815,355069643,17098828,163762302,321569135,286855420,192882432,120363340,116377,49644,21645,23203,23560,22490,25479,25311,24333,20866,22613,16909,24118,46935,34580,109416,54973,4100,28491,46725,41240,26108,17725
20242,11215847,자양4동,CS300002,편의점,7269244781,870411,4753485884,2515758897,829799728,899313193,942077302,958787836,1123507825,1339658211,1176100686,486398649,567485187,852226474,1239863865,2758149131,1365121475,3573068715,3695181371,265638220,2854898468,1784921381,1029192365,942541502,391058149,582630,287781,106008,110547,114859,116965,134251,149280,138501,67795,92428,110571,145669,293085,160863,455581,414677,33522,334144,216598,122188,109101,54706
20242,11215840,자양3동,CS300002,편의점,7031420821,816354,4323229498,2708191323,707439072,784974041,878611026,918688784,1033516575,1492910020,1215281303,313624965,448915631,932284339,1426827020,2702925455,1206843411,3208662264,3675433215,241544430,2085097680,1744333626,1287215565,938951974,586952203,514358,301996,85517,93723,102784,110172,122162,160237,141759,41524,68908,107963,165036,286502,146421,403935,404851,35017,243253,203298,144071,114018,69127
20242,11215850,구의1동,CS300002,편의점,1665519672,258133,1185403407,480116265,224837046,239015996,238887291,230118524,252544550,259752462,220363803,226523155,236528956,192029664,205428837,455531675,349477385,1100904308,564615364,9914200,374765423,531641602,321991889,302731762,124474796,186459,71674,36010,37393,36787,37203,39066,38071,33603,31442,43069,33056,33802,67392,49372,166916,91217,2861,66975,80966,44729,41760,20842
20242,11215860,구의2동,CS300002,편의점,1759390622,249932,1250900205,508490417,259914430,241624598,240871192,251846640,256643345,253023383,255467034,184988687,230760268,222732871,228332613,544702832,347873351,1174210756,579055188,15435553,233114567,481001523,509677553,325369692,188667055,175485,74447,33616,35254,34996,34962,36657,37366,37081,24660,39331,35986,36484,67392,46079,156881,92329,4798,41689,73655,58036,45197,25835
20242,11215870,구의3동,CS300002,편의점,4071394377,546115,2852376990,1219017387,563385221,543720181,555762849,563299209,626209530,651255705,567761682,200529114,557791506,700723583,808465876,1276103533,527780765,2189066178,1882328199,65716176,841411604,1126012882,806846377,820481711,410925627,392731,153384,78798,76228,74418,76290,86997,81847,71537,27080,98786,94862,99435,151028,74924,330429,215686,17000,116703,151420,103829,103756,53407
20242,11230536,용신동,CS300002,편의점,6363832172,1033456,4821537029,1542295143,912404302,976207571,936852558,985633771,1010438827,801798771,740496372,519468470,1313463029,1051091064,904134193,1613371744,962303672,4086643460,2209841412,72758296,1101714857,1606356935,1419364146,1297087140,799203498,779224,254232,151684,156035,149680,157294,164531,129394,124838,72261,236546,194078,158384,234153,138034,651390,378456,17136,215869,261294,210676,187447,137426
20242,11230545,제기동,CS300002,편의점,3392260528,551608,2445501620,946758908,485298529,492110270,485950431,476633999,505508391,485943974,460814934,493135482,464094217,410175930,408251671,870786624,745816604,2208913124,1131158457,35124429,979226324,826940132,615595484,587595998,295589213,403543,148065,81371,82033,80558,79144,80437,74521,73544,75236,77025,72344,69111,141720,116172,346505,200648,8996,196548,123826,86710,87815,43262
20242,11230560,전농1동,CS300002,편의점,3924664641,560217,2702919221,1221745420,516853224,519963096,552081049,554284333,559737519,657544114,564201306,455894695,462333182,503639121,568082285,1121972625,812742733,2442909698,1340260819,36959802,846502489,1083749021,793039113,654005609,368914484,387171,173046,72705,75275,79992,79356,79843,90883,82163,56465,84266,78323,88417,150999,101747,360237,190783,6355,127195,157030,112478,93828,54138
20242,11230570,전농2동,CS300002,편의점,1168663442,251522,913486111,255177331,196027166,208662658,175681650,174848639,158265998,142935951,112241380,115250108,206563870,171285773,155837010,311664461,208062220,695662337,460330839,39534159,431159109,240943805,147823018,234981274,61551812,201514,50008,41782,46567,38805,40817,33543,27244,22764,21471,50888,41849,34485,66520,36309,141016,109366,10555,100341,48626,29518,49300,12041
20242,11230600,답십리1동,CS300002,편의점,1281709171,193223,911570909,370138262,175013783,176408350,174978277,181067114,204103385,207131193,163007069,161178413,198356544,146215975,162578580,345189926,268189733,879302799,402406372,12376532,220387594,344891249,281227328,292337063,130489405,138390,54833,27046,27320,27283,27419,29322,29664,25169,21900,34043,23674,26008,50293,37305,128583,64640,3247,38803,51196,39306,40604,20067
20242,11230610,답십리2동,CS300002,편의점,1349730057,186948,987566905,362163152,186613746,200324035,185190125,205621884,209817115,194801905,167361247,163273921,221278980,174548749,180964817,345844423,263819167,938157771,386484709,12664918,174877865,330416324,297798558,293860656,215024161,137115,49833,25791,28421,26629,27618,28656,26731,23102,19692,33851,27254,26704,45408,34039,130900,53735,2979,34149,47533,38129,36042,25803
20242,11230650,장안1동,CS300002,편의점,7817831053,1063347,5697141415,2120689638,1111996631,1167666352,1095914583,1106312821,1215251028,1120467768,1000221870,998992155,1160739079,1029055715,1020492549,2174837584,1433713971,5030318916,2675292781,64043752,1143976272,2191936623,1873590532,1628754554,803309963,780783,282564,150695,157520,150219,157985,164364,147055,135509,123952,187460,152480,144108,275511,179836,700531,352580,15716,178375,300542,235728,199998,122746
20242,11230660,장안2동,CS300002,편의점,3643429775,517324,2563824564,1079605211,481142921,509641871,514597183,491819126,566623463,560237360,519367851,490190181,493672566,371456777,481556425,968190910,838362916,2350107175,1263529345,42508299,481409837,1010714571,1012684605,753054374,313264833,369286,148038,68824,74411,75232,72031,78788,78062,69976,62377,80398,59968,73637,133137,107807,334631,181533,12630,79548,142947,131906,102467,46666
20242,11230705,청량리동,CS300002,편의점,2228093186,323877,1582975203,645117983,311855522,310933838,309690339,319885742,330609762,342557654,302560329,280977932,368469443,321604090,283463054,563350954,410227713,1544783648,665552290,10852396,288483070,547927444,545316473,470823512,346933044,230277,93600,45758,45970,45641,45519,47389,48799,44801,35552,59036,49100,45300,81356,53533,215618,107516,2714,53153,83063,67785,66854,49567
20242,11230710,회기동,CS300002,편의점,1057292582,173372,780828422,276464160,148294421,160851645,157516950,155703131,158462275,143581622,132882538,181576060,163109772,108807117,133242180,252456254,218101199,682746181,374546401,10872681,353720861,313966504,177989572,130876630,69866334,129846,43526,24171,26665,26312,27347,25351,23046,20480,25287,30094,20369,23519,42178,31925,105345,68027,2385,67258,47717,23417,23446,9149
20242,11230720,휘경1동,CS300002,편의점,1528767150,165596,1114399951,414367199,203083413,203311331,228370455,241131832,238502920,218325041,196042158,102735734,100116027,187729131,234980910,527468968,375736380,695357607,827232296,29308762,700550639,335807553,153031795,225120676,78770477,121094,44502,22500,24237,24046,24972,25339,23226,21276,14492,17366,20723,24160,50062,38793,91291,73881,4178,74083,38761,15768,23129,9253
20242,11230730,휘경2동,CS300002,편의점,1630058180,259038,1172369612,457688568,236872350,240062884,235484614,237191413,222758351,232030460,225658108,190722369,152695285,221593460,231585057,505444252,328017757,845486715,784571465,36159517,714007908,359723774,176131728,262279320,81755933,192094,66944,37474,40045,39288,39068,36219,33425,33519,34666,34918,33605,34085,70126,51638,150063,108975,7616,126689,49616,21104,43614,10399
20242,11230740,이문1동,CS300002,편의점,5570600824,909350,4210942345,1359658479,816118067,851864897,854714421,857736987,830507973,714868210,644790269,503785867,766834740,876462280,913348567,1578179555,931989815,3066758222,2503842602,143424967,2036521347,1001621845,850680817,1148475045,389876803,705374,203976,134195,148617,141561,145287,135714,106771,97205,86049,160762,150306,151034,217051,144148,500023,409327,32004,385990,146775,107727,176179,60675
20242,11230750,이문2동,CS300002,편의점,1071834354,162742,786937239,284897115,149863967,155212277,157727536,156236150,167897309,156096198,128800917,149249671,196918852,148009616,133954512,260144938,183556765,682147563,371089287,8920467,164783375,257894160,247141164,261343106,113154577,120406,42336,22893,23942,23406,24398,25767,23830,18506,20706,31690,24002,21199,38795,26350,104669,56338,2343,28759,38117,36829,37564,17393
20242,11260520,면목2동,CS300002,편의점,640598390,71230,457884122,182714268,93949097,91997370,90000215,86569990,95367450,100935649,81778619,78001884,119791699,67097686,80999979,163463551,131243591,426451699,214146691,2725510,67908746,153981726,117113641,139555637,159313130,50892,20338,10483,10259,10051,9593,10506,10732,9606,8767,13976,7762,9139,18582,13004,48727,22503,754,11413,19100,14195,13834,11934
20242,11260540,면목4동,CS300002,편의점,1336843044,188168,952054588,384788456,182027169,195055984,186086474,193873337,195011624,198363390,186425066,162154904,214912724,153668467,180953988,370603027,254549934,857854032,469713740,4980621,175864526,343286441,362649617,271140622,169645947,135194,52974,26050,27671,26066,27947,27460,27535,25439,21019,32613,23821,26300,51143,33272,121347,65552,1194,28536,52512,45319,35965,23372
20242,11260550,면목5동,CS300002,편의점,415556041,55248,293830934,121725107,58116396,63639003,59082805,55097856,57894874,65745951,55979156,44964333,75655413,46389226,50214116,126808381,71524572,264641714,150914327,2750765,49131617,115686010,102355467,87017918,58614264,39223,16025,7769,8620,7475,7631,7728,8188,7837,5413,10709,6919,6851,15721,9635,34617,20631,745,7853,14067,13005,11876,7702
20242,11260565,면목본동,CS300002,편의점,3550279140,502635,2535215222,1015063918,483328714,506656947,501360741,495843399,548025421,516089366,498974552,510025731,535101012,383851450,430228307,946053017,745019623,2375252305,1175026835,36272878,579285970,934029632,753540413,787862561,459287686,360379,142256,69365,72524,70545,72011,75934,73160,69096,68733,84738,59598,64762,126493,98311,335311,167324,9101,99258,137104,95770,98024,63378
20242,11260570,면목7동,CS300002,편의점,3858193467,529168,2697318803,1160874664,521077383,520954104,540845129,534637017,579805170,587934950,572939714,616680744,579779447,402458119,507349785,963179214,788746158,2637020282,1221173185,16719997,486778904,1101935419,938023815,824294355,490440977,373179,155989,70360,72740,74981,75087,80011,79602,76387,72579,91544,62525,67112,129435,105973,353108,176060,5289,87946,157088,116274,108611,53960
20242,11260575,면목3·8동,CS300002,편의점,1794362088,274932,1295724897,498637191,246154783,259695564,258382545,256354685,275137320,259564694,239072497,292679042,296559368,203092130,222083064,442152337,337796147,1186469148,602664844,47077407,329735055,473839862,349905917,378066758,210508994,202294,72638,39719,41355,39301,40607,41312,37849,34789,38503,51116,37717,36323,64586,46687,178053,96740,12310,63548,67759,45504,56373,29299
20242,11260580,상봉1동,CS300002,편의점,628358288,98339,452198038,176160250,86263654,93631982,82192349,90796622,99313431,94127501,82032749,65721869,91972339,53762745,77673980,200836523,138390832,437094571,188350910,11200449,107927252,173389241,150528765,123129953,59269821,70574,27765,13730,14172,13290,14049,15333,14675,13090,8815,17127,9196,13242,28882,21077,66512,31674,3579,19481,25867,19718,18455,11085
20242,11260590,상봉2동,CS300002,편의점,4144584067,531730,2833712561,1310871506,539834980,543656455,564261669,569676709,616282748,692827847,618043659,639438436,471320654,394042000,499848437,1207691305,932243235,2451839119,1678754990,43145403,877956699,1354837116,760787150,689287783,404579957,364887,166843,68654,70593,73118,72943,79579,89486,77357,84177,73146,52218,61398,144129,116662,337433,193831,7121,119633,177048,90319,80663,56481
20242,11260600,중화1동,CS300002,편의점,286851969,44282,197361381,89490588,38041700,39268846,41742632,35795411,42512792,43124892,46365696,37652151,41807835,32949416,33487190,80147143,60808234,177889117,108962852,15179534,54551176,76226025,54493690,60752683,25648861,31313,12969,6087,6219,6538,6014,6455,6361,6608,4837,7512,5238,6396,12137,8162,27147,17135,4074,8742,10314,7962,8804,4386
20242,11260610,중화2동,CS300002,편의점,1118259667,163277,805414071,312845596,152819617,160592919,158597725,159936109,173467701,168380919,144464677,130687137,168914653,112516703,143158437,335161372,227821365,707018795,411240872,13021091,171606285,265106675,225508027,261393778,181623811,117745,45532,22501,24116,23624,23193,24311,24301,21231,18404,27492,17557,20631,46388,32805,101286,61991,3056,31139,38861,32424,34561,23236
