기준_년분기_코드,상권구분_코드,상권구분_명,상권_코드,상권_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액
20221,A,골목상권,3110397,도봉산입구,1609537955.0,215988.0,1080291163.0,529246792.0
20221,A,골목상권,3110821,보라매역 2번,286740732.0,40000.0,197412667.0,89328065.0
20221,A,골목상권,3110561,상수역 4번,340121693.0,44504.0,243779620.0,96342073.0
20221,A,골목상권,3110568,광흥창역 1번,1186387597.0,161290.0,837084758.0,349302839.0
20221,D,발달상권,3120222,삼성역,4479993914.0,390079.0,3244695550.0,1235298364.0
20221,D,발달상권,3120212,한티역,660740150.0,148484.0,468049966.0,192690184.0
20221,A,골목상권,3110856,미성초등학교,349163510.0,48119.0,249876549.0,99286961.0
20221,A,골목상권,3110886,관악해태어린이공원,1023101573.0,151892.0,713568194.0,309533379.0
20221,D,발달상권,3120128,신도림역,745929035.0,68075.0,530465478.0,215463557.0
20221,A,골목상권,3110558,경성고등학교,1432038748.0,193352.0,1059487244.0,372551504.0
20221,A,골목상권,3110995,봉은사역 4번,207321302.0,23212.0,144894139.0,62427163.0
20221,R,전통시장,3130068,마장축산물시장,812997894.0,98836.0,637182305.0,175815589.0
20221,A,골목상권,3110263,면목역 1번,423342175.0,59182.0,292836387.0,130505788.0
20221,A,골목상권,3111066,암사동성당(효정하나플러스아파트),154997467.0,16487.0,107506727.0,47490740.0
20221,A,골목상권,3110740,금천해태공원,236294274.0,31878.0,174847536.0,61446738.0
20221,A,골목상권,3110890,봉천역 1번(관악초등학교),348784067.0,48435.0,241971639.0,106812428.0
20221,R,전통시장,3130070,뚝섬역상점가,1011841354.0,144939.0,781359971.0,230481383.0
20221,A,골목상권,3110601,신월1동우편취급국,587520515.0,79742.0,409616299.0,177904216.0
20221,A,골목상권,3110794,영동초등학교,411461424.0,58045.0,290343314.0,121118110.0
20221,A,골목상권,3110137,성수초등학교,3006669801.0,514334.0,2582292360.0,424377441.0
20221,A,골목상권,3110778,구로디지털단지역 4번,259765596.0,25063.0,169641992.0,90123604.0
20221,A,골목상권,3110904,이수역 5번,299048715.0,44125.0,234053822.0,64994893.0
20222,R,전통시장,3130153,창동역상점가,1226302201.0,210548.0,866293830.0,360008371.0
20222,D,발달상권,3120103,홍대입구역(홍대),6281775249.0,773498.0,4172533820.0,2109241429.0
20222,A,골목상권,3110684,서울공연예술고등학교,158192307.0,24132.0,113757099.0,44435208.0
20222,A,골목상권,3110558,경성고등학교,1454850119.0,221140.0,1077270616.0,377579503.0
20222,D,발달상권,3120099,월드컵경기장역(월드컵경기장),231000000.0,11446.0,148303075.0,82696925.0
20222,A,골목상권,3110738,문성초등학교,107241884.0,13459.0,75854592.0,31387292.0
20222,A,골목상권,3110871,신원동주민센터,383957467.0,57769.0,272394895.0,111562572.0
20222,A,골목상권,3110219,삼육보건대학교,1391319380.0,213537.0,985075663.0,406243717.0
20222,D,발달상권,3120132,독산동,2126466427.0,296924.0,1556198828.0,570267599.0
20222,A,골목상권,3110890,봉천역 1번(관악초등학교),343467023.0,54566.0,238175074.0,105291949.0
20222,D,발달상권,3120200,학동사거리,2834099832.0,340946.0,2070243095.0,763856737.0
20222,D,발달상권,3120195,성수대교남단,500943300.0,81311.0,377845400.0,123097900.0
20222,A,골목상권,3111066,암사동성당(효정하나플러스아파트),232743236.0,28832.0,158022889.0,74720347.0
20222,A,골목상권,3110600,신월7동주민센터,318404426.0,42369.0,224530591.0,93873835.0
20222,A,골목상권,3110131,성수동카페거리,591784700.0,99530.0,460265229.0,131519471.0
20222,A,골목상권,3110304,보문역 4번,1576562167.0,248335.0,1127099986.0,449462181.0
20222,A,골목상권,3110293,삼선중학교,364096798.0,60181.0,263197053.0,100899745.0
20222,A,골목상권,3110634,송정역 3번,1151157137.0,168408.0,832285599.0,318871538.0
20222,A,골목상권,3110762,선유도역 1번,328765215.0,54399.0,247201218.0,81563997.0
20222,D,발달상권,3120013,이화사거리,1427851884.0,230100.0,1183180749.0,244671135.0
20222,A,골목상권,3110451,증산역 4번,410214596.0,63791.0,296097445.0,114117151.0
20222,D,발달상권,3120184,포이사거리(삼호물산),3181404848.0,474422.0,2432392920.0,749011928.0
20222,A,골목상권,3110155,광진구청,365927222.0,65907.0,257476453.0,108450769.0
20222,A,골목상권,3110655,발산역 5번,282000000.0,27617.0,202302779.0,79697221.0
20222,R,전통시장,3130274,사당1동먹자골목상점가(사당1동먹자골목),200927277.0,37412.0,145335706.0,55591571.0
20222,A,골목상권,3111005,삼전역 3번,234620307.0,32856.0,166906587.0,67713720.0
20222,A,골목상권,3110153,중곡1동주민센터,77127453.0,10832.0,58987521.0,18139932.0
20222,A,골목상권,3110150,중곡1동 마을마당,323150658.0,44825.0,228911357.0,94239301.0
20222,A,골목상권,3110167,용마초등학교,227517502.0,35720.0,159234846.0,68282656.0
20222,A,골목상권,3110361,삼양사거리역 1번,228585756.0,37446.0,166435306.0,62150450.0
20222,A,골목상권,3110651,화원중학교,2143220763.0,279946.0,1476062913.0,667157850.0
20222,A,골목상권,3110646,푸른들청소년도서관,499812455.0,83262.0,337158371.0,162654084.0
20222,D,발달상권,3120226,석촌고분역,1629833018.0,174218.0,1132073631.0,497759387.0
20222,A,골목상권,3110503,명지대학교교회,274589177.0,62844.0,207310217.0,67278960.0
20222,A,골목상권,3110529,홍제3동주민센터,885861868.0,136010.0,604479479.0,281382389.0
20222,A,골목상권,3110819,신대방역 4번,526460441.0,80994.0,368579782.0,157880659.0
20222,D,발달상권,3120021,시청역_8번,696392554.0,132416.0,696392554.0,0.0
20222,R,전통시장,3130225,개봉중앙시장,346445928.0,58711.0,233052502.0,113393426.0
20222,A,골목상권,3110825,신대방삼거리역 1번,431222412.0,53408.0,305934344.0,125288068.0
20222,D,발달상권,3120212,한티역,726353099.0,178680.0,500628893.0,225724206.0
20222,A,골목상권,3110038,경향신문사,474864673.0,60872.0,387770729.0,87093944.0
20222,A,골목상권,3110187,제기동역 6번,688948992.0,98649.0,495770379.0,193178613.0
20222,A,골목상권,3110902,사당역 4번,1059576113.0,168841.0,747524604.0,312051509.0
20222,A,골목상권,3111031,장지동주민센터(한림연예예술고교),802848393.0,121254.0,603129745.0,199718648.0
20222,A,골목상권,3110863,난우초등학교,319878418.0,49000.0,233032897.0,86845521.0
20222,A,골목상권,3110203,떡전교사거리,83921842.0,12049.0,58507272.0,25414570.0
20222,A,골목상권,3110566,경의선책거리,1218272805.0,198701.0,867211922.0,351060883.0
20222,D,발달상권,3120063,청량리역(청량리),3224379343.0,522386.0,2211307912.0,1013071431.0
20222,A,골목상권,3110429,공릉동 국수거리,1111955033.0,162184.0,803160612.0,308794421.0
20222,D,발달상권,3120248,명일역,1067364889.0,175474.0,733824519.0,333540370.0
20222,D,발달상권,3120045,남영동 먹자골목,519748852.0,81333.0,378530530.0,141218322.0
20222,A,골목상권,3110060,효창공원앞역 6번,354879911.0,51645.0,249349322.0,105530589.0
20222,A,골목상권,3110190,고대앞사거리,468346341.0,71741.0,325887292.0,142459049.0
20222,A,골목상권,3110551,성서초등학교,394078490.0,53795.0,282775519.0,111302971.0
20222,D,발달상권,3120107,공덕역(공덕오거리),1229684021.0,164774.0,906248280.0,323435741.0
20222,D,발달상권,3120046,이태원(이태원역),9468682975.0,1169265.0,5504581951.0,3964101024.0
20222,U,관광특구,3001491,이태원 관광특구,9747984732.0,1218824.0,5698884890.0,4049099842.0
20222,A,골목상권,3110582,이대역 5번,1169359338.0,176507.0,805944488.0,363414850.0
20222,D,발달상권,3120202,압구정로데오역(압구정로데오),1639471218.0,270373.0,1126881979.0,512589239.0
20222,A,골목상권,3110084,경리단길북측,221754425.0,31357.0,145993811.0,75760614.0
20222,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),141155111.0,18209.0,95838058.0,45317053.0
20222,A,골목상권,3110066,서울역 15번,1536658381.0,227217.0,1129200296.0,407458085.0
20222,A,골목상권,3110971,선정릉역 4번,1355440180.0,189510.0,1031109887.0,324330293.0
20222,R,전통시장,3130070,뚝섬역상점가,1026611866.0,156529.0,782064833.0,244547033.0
20222,A,골목상권,3110604,신월4동주민센터,462506466.0,72192.0,333379012.0,129127454.0
20222,A,골목상권,3110594,신월중학교,208972429.0,29826.0,144167813.0,64804616.0
20222,D,발달상권,3120171,서초3동사거리,2853256233.0,476721.0,2148773029.0,704483204.0
20222,D,발달상권,3120007,북촌(안국역),1081630567.0,113841.0,795727331.0,285903236.0
20222,A,골목상권,3110285,홍대부중,156627803.0,22959.0,116010941.0,40616862.0
20222,A,골목상권,3110466,구산역 2번,439842202.0,61741.0,303698350.0,136143852.0
20222,A,골목상권,3110657,양천향교역 5번,188270097.0,28590.0,153705401.0,34564696.0
20222,D,발달상권,3120172,교대입구교차로,1570618043.0,224615.0,1203830481.0,366787562.0
20222,D,발달상권,3120075,월곡역,655383152.0,82358.0,475965937.0,179417215.0
20222,D,발달상권,3120002,서촌(경복궁역),1236225316.0,209103.0,911396527.0,324828789.0
20222,A,골목상권,3110170,동대부여고,89568005.0,13000.0,59653924.0,29914081.0
20222,D,발달상권,3120145,영등포역(영등포),6284827408.0,645494.0,3910309859.0,2374517549.0
20222,D,발달상권,3120241,거여역,601652816.0,95449.0,434579249.0,167073567.0
20222,A,골목상권,3110156,군자역 5번,322162548.0,55057.0,232263351.0,89899197.0
20222,R,전통시장,3130175,신촌 상인회(신촌상점가),842246455.0,39916.0,580713073.0,261533382.0
20222,D,발달상권,3120053,건대입구역(건대),5853822300.0,753286.0,3967238658.0,1886583642.0
20222,A,골목상권,3110539,미근동,116925919.0,25187.0,110205460.0,6720459.0
20222,A,골목상권,3110168,대원고등학교,188728911.0,35364.0,141021857.0,47707054.0
20222,A,골목상권,3110519,서대문구보건소별관,507201801.0,78202.0,328568927.0,178632874.0
20222,A,골목상권,3111038,보인중학교,594064483.0,98147.0,418784895.0,175279588.0
20222,A,골목상권,3110586,서울서부지방법원,396105635.0,67800.0,309434626.0,86671009.0
20222,D,발달상권,3120154,장승배기역,549425735.0,93468.0,398059180.0,151366555.0
20222,A,골목상권,3111013,송파나루역 1번(송리단길),578067023.0,93411.0,381587130.0,196479893.0
20222,A,골목상권,3110342,국립재활원,168876291.0,23150.0,117622642.0,51253649.0
20222,A,골목상권,3110397,도봉산입구,1646568122.0,248184.0,1088241692.0,558326430.0
20222,A,골목상권,3110406,도봉산역 1번,615569307.0,103860.0,381500074.0,234069233.0
20222,A,골목상권,3110181,신설동역 9번,297069335.0,52609.0,215010961.0,82058374.0
20222,A,골목상권,3110561,상수역 4번,342000000.0,51347.0,230910397.0,111089603.0
20222,A,골목상권,3110711,구로초등학교,158776587.0,18350.0,109254100.0,49522487.0
20222,A,골목상권,3110214,경희대후문,1206894752.0,251065.0,869924856.0,336969896.0
20221,D,발달상권,3120049,왕십리역(왕십리),2270227850.0,380638.0,1655012496.0,615215354.0
20221,A,골목상권,3110170,동대부여고,87117175.0,11580.0,60525177.0,26591998.0
20221,A,골목상권,3110468,응암역 3번,845366837.0,106865.0,604534490.0,240832347.0
20221,A,골목상권,3110652,양천향교역 2번,210336480.0,31963.0,159269205.0,51067275.0
20221,D,발달상권,3120015,종로6가,403070433.0,61113.0,323836148.0,79234285.0
20221,A,골목상권,3110151,자양한강도서관,696088544.0,93658.0,500098788.0,195989756.0
20221,D,발달상권,3120035,퇴계로5가,917194964.0,127848.0,698296678.0,218898286.0
20221,D,발달상권,3120053,건대입구역(건대),4442284803.0,530174.0,3011875983.0,1430408820.0
20221,A,골목상권,3110162,군자역 4번,396336404.0,53162.0,273993618.0,122342786.0
20221,A,골목상권,3110511,연희초등학교,1013482203.0,150377.0,714371230.0,299110973.0
20221,R,전통시장,3130051,동화동 골목형상점가,222000000.0,30034.0,173408521.0,48591479.0
20221,A,골목상권,3111021,방이역 4번,916988270.0,140734.0,662977024.0,254011246.0
20221,D,발달상권,3120022,북창동(시청역_6번),2146787788.0,252281.0,1790700895.0,356086893.0
20221,A,골목상권,3110519,서대문구보건소별관,435839095.0,58182.0,288700102.0,147138993.0
20221,A,골목상권,3110579,마포역 4번,337710664.0,52567.0,280422334.0,57288330.0
20221,D,발달상권,3120111,목동사거리,695188521.0,98513.0,479280378.0,215908143.0
20221,A,골목상권,3110825,신대방삼거리역 1번,660604748.0,78828.0,467125226.0,193479522.0
20221,A,골목상권,3110398,쌍문2동우체국,332860995.0,47844.0,229134227.0,103726768.0
20221,A,골목상권,3110404,신창초등학교,477210638.0,49229.0,323761113.0,153449525.0
20221,R,전통시장,3130311,새마을시장,473365856.0,40415.0,332759594.0,140606262.0
20221,A,골목상권,3110206,텃골근린공원,430666156.0,57765.0,309945810.0,120720346.0
20221,A,골목상권,3110190,고대앞사거리,508186081.0,73907.0,358570424.0,149615657.0
20221,A,골목상권,3110557,홍대부속여중고앞,584974330.0,81942.0,433173699.0,151800631.0
20221,A,골목상권,3110415,수락산역 4번,821050987.0,119032.0,593445110.0,227605877.0
20221,D,발달상권,3120131,가산디지털단지,17724474675.0,2694252.0,15510270258.0,2214204417.0
20221,D,발달상권,3120242,강동구청역,1242913593.0,145162.0,892675767.0,350237826.0
20221,A,골목상권,3110892,관악구 중앙길,1769747166.0,259574.0,1264105127.0,505642039.0
20221,A,골목상권,3110077,삼광초등학교,369221082.0,52452.0,268561329.0,100659753.0
20221,A,골목상권,3110431,상계역,750038450.0,109570.0,514403186.0,235635264.0
20221,A,골목상권,3110618,강서고등학교,1032886042.0,131714.0,715605939.0,317280103.0
20221,R,전통시장,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",474116943.0,54306.0,347644242.0,126472701.0
20221,A,골목상권,3110458,선일여고,538268122.0,78762.0,379388334.0,158879788.0
20221,A,골목상권,3110897,서울대입구역 8번,158031744.0,24029.0,111369167.0,46662577.0
20221,D,발달상권,3120073,미아사거리,884978084.0,151743.0,625666265.0,259311819.0
20221,A,골목상권,3110598,신월문화체육센터,306736213.0,38318.0,215827488.0,90908725.0
20222,A,골목상권,3110641,공항고등학교,138569363.0,19609.0,102259351.0,36310012.0
20222,A,골목상권,3110041,남산케이블카,47764.0,19.0,47764.0,0.0
20222,D,발달상권,3120131,가산디지털단지,19259042536.0,3099868.0,16902144747.0,2356897789.0
20222,D,발달상권,3120157,신림역(신림),8302869578.0,860888.0,5711573854.0,2591295724.0
20222,A,골목상권,3110416,노원초등학교,577183002.0,84366.0,395518144.0,181664858.0
20222,A,골목상권,3110549,새터산,428817988.0,71235.0,301523636.0,127294352.0
20222,D,발달상권,3120203,강남구청역,3132854300.0,453047.0,2480864545.0,651989755.0
20222,D,발달상권,3120186,가로수길,4967550872.0,475630.0,3474521576.0,1493029296.0
20222,D,발달상권,3120190,강남을지병원,2798706727.0,418055.0,2202414540.0,596292187.0
20222,A,골목상권,3110425,계상초등학교,488216315.0,72185.0,344145525.0,144070790.0
20222,D,발달상권,3120085,은행사거리,1222157740.0,160454.0,827389828.0,394767912.0
20222,A,골목상권,3110751,난곡중학교,64999331.0,11441.0,46884617.0,18114714.0
20222,A,골목상권,3110420,광운대역 1번,1147551124.0,174843.0,833230567.0,314320557.0
20222,A,골목상권,3110550,합정역 8번,551164773.0,86127.0,392765606.0,158399167.0
20222,A,골목상권,3110621,목동역 5번,275224651.0,53279.0,193721392.0,81503259.0
20222,D,발달상권,3120112,등촌역,2107589814.0,329824.0,1515219093.0,592370721.0
20222,A,골목상권,3111060,암사역 2번(서울강동초등학교),367025637.0,50840.0,256561952.0,110463685.0
20222,A,골목상권,3110077,삼광초등학교,381082744.0,62132.0,274843561.0,106239183.0
20222,A,골목상권,3110458,선일여고,415751961.0,67295.0,285903753.0,129848208.0
20222,A,골목상권,3110620,목동보건지소,158659472.0,22657.0,109461278.0,49198194.0
20222,D,발달상권,3120194,언주역(차병원),2928996774.0,367597.0,2308126461.0,620870313.0
20222,A,골목상권,3110457,예일여고,304481734.0,43730.0,210211699.0,94270035.0
20222,A,골목상권,3110904,이수역 5번,334759877.0,54515.0,261126532.0,73633345.0
